   1.2800000e+02   8.0000000e+00   4.5040542e+08   4.4658668e+07   1.7625186e+01   9.9685489e-02   8.4558241e-01   8.1729606e-01   7.7639923e-01   7.1229726e-01   6.0085130e-01   4.0000000e+00   4.0000000e+00   9.9479353e-02   8.4577127e-01   8.1747071e-01   7.7655335e-01   7.1241917e-01   6.0091705e-01   3.0545767e+03   1.3005523e+03   2.6342176e+02   3.6816059e+01   5.2107388e+00   5.4815960e+05   2.0521765e+05   3.5443624e+04   3.8892476e+03   3.9288015e+02   9.8591797e+08   3.5497094e+08   5.8772117e+07   6.3797775e+06   6.4364984e+05
   1.2800000e+02   8.0000000e+00   4.5040542e+08   4.4658668e+07   1.7625186e+01   9.9685489e-02   8.4558241e-01   8.1729606e-01   7.7639923e-01   7.1229726e-01   6.0085130e-01   8.0000000e+00   5.0000000e+00   9.9536569e-02   8.4583187e-01   8.1753020e-01   7.7661123e-01   7.1247457e-01   6.0096834e-01   3.0545767e+03   1.3005523e+03   2.6342176e+02   3.6816059e+01   5.2107388e+00   5.2011555e+05   1.8535128e+05   3.0365722e+04   3.2877390e+03   3.3159781e+02   9.8591797e+08   3.5497094e+08   5.8772117e+07   6.3797775e+06   6.4364984e+05
   2.5600000e+02   1.5000000e+01   4.5040542e+08   2.3938281e+07   1.7010915e+01   5.4148298e-02   8.0424113e-01   7.6832421e-01   7.1641141e-01   6.3525306e-01   4.9693311e-01   2.0000000e+00   2.0000000e+00   5.3925019e-02   8.0434489e-01   7.6842257e-01   7.1650197e-01   6.3533134e-01   4.9698951e-01   2.4683653e+03   8.6177863e+02   1.4709851e+02   1.9824360e+01   2.7943849e+00   1.5795166e+06   8.5384521e+05   2.6866030e+05   3.9325843e+04   4.1540241e+03   7.9670801e+08   2.3521266e+08   3.2819198e+07   3.4353216e+06   3.4517281e+05
   2.5600000e+02   1.5000000e+01   4.5040542e+08   2.3938281e+07   1.7010915e+01   5.4148298e-02   8.0424113e-01   7.6832421e-01   7.1641141e-01   6.3525306e-01   4.9693311e-01   4.0000000e+00   4.0000000e+00   5.3574321e-02   8.0438465e-01   7.6844525e-01   7.1649995e-01   6.3529058e-01   4.9688106e-01   2.4683653e+03   8.6177863e+02   1.4709851e+02   1.9824360e+01   2.7943849e+00   1.1340034e+06   4.6506371e+05   8.9874998e+04   1.0193209e+04   1.0338459e+03   7.9670801e+08   2.3521266e+08   3.2819198e+07   3.4353216e+06   3.4517281e+05
   2.5600000e+02   1.5000000e+01   4.5040542e+08   2.3938281e+07   1.7010915e+01   5.4148298e-02   8.0424113e-01   7.6832421e-01   7.1641141e-01   6.3525306e-01   4.9693311e-01   8.0000000e+00   6.0000000e+00   5.3649889e-02   8.0448780e-01   7.6854289e-01   7.1658963e-01   6.3536785e-01   4.9693755e-01   2.4683653e+03   8.6177863e+02   1.4709851e+02   1.9824360e+01   2.7943849e+00   9.9343030e+05   3.6023637e+05   6.0091484e+04   6.5351023e+03   6.5946263e+02   7.9670801e+08   2.3521266e+08   3.2819198e+07   3.4353216e+06   3.4517281e+05
   5.1200000e+02   2.2000000e+01   4.5040542e+08   1.6196733e+07   1.6629544e+01   3.7427010e-02   7.7851499e-01   7.3781833e-01   6.7901441e-01   5.8730355e-01   4.3382679e-01   2.0000000e+00   2.0000000e+00   3.6872641e-02   7.7858610e-01   7.3787808e-01   6.7905773e-01   5.8732104e-01   4.3379828e-01   2.1159441e+03   6.4488689e+02   1.0113475e+02   1.3436163e+01   1.8910166e+00   2.2260974e+06   1.1682012e+06   3.4480724e+05   4.8102870e+04   5.0349737e+03   6.8295790e+08   1.7601453e+08   2.2564208e+07   2.3283244e+06   2.3358541e+05
   5.1200000e+02   2.2000000e+01   4.5040542e+08   1.6196733e+07   1.6629544e+01   3.7427010e-02   7.7851499e-01   7.3781833e-01   6.7901441e-01   5.8730355e-01   4.3382679e-01   4.0000000e+00   4.0000000e+00   3.6507337e-02   7.7861893e-01   7.3789257e-01   6.7904569e-01   5.8726739e-01   4.3367185e-01   2.1159441e+03   6.4488689e+02   1.0113475e+02   1.3436163e+01   1.8910166e+00   1.7473561e+06   7.4938136e+05   1.5423951e+05   1.7875742e+04   1.8180814e+03   6.8295790e+08   1.7601453e+08   2.2564208e+07   2.3283244e+06   2.3358541e+05
   5.1200000e+02   2.2000000e+01   4.5040542e+08   1.6196733e+07   1.6629544e+01   3.7427010e-02   7.7851499e-01   7.3781833e-01   6.7901441e-01   5.8730355e-01   4.3382679e-01   8.0000000e+00   8.0000000e+00   3.6656921e-02   7.7883243e-01   7.3809636e-01   6.7923546e-01   5.8743525e-01   4.3380271e-01   2.1159441e+03   6.4488689e+02   1.0113475e+02   1.3436163e+01   1.8910166e+00   1.4985501e+06   5.5792134e+05   9.5764818e+04   1.0491147e+04   1.0595793e+03   6.8295790e+08   1.7601453e+08   2.2564208e+07   2.3283244e+06   2.3358541e+05
   5.1200000e+02   2.2000000e+01   4.5040542e+08   1.6196733e+07   1.6629544e+01   3.7427010e-02   7.7851499e-01   7.3781833e-01   6.7901441e-01   5.8730355e-01   4.3382679e-01   1.6000000e+01   1.3000000e+01   3.6885871e-02   7.7906545e-01   7.3831108e-01   6.7942375e-01   5.8758271e-01   4.3388685e-01   2.1159441e+03   6.4488689e+02   1.0113475e+02   1.3436163e+01   1.8910166e+00   1.0478577e+06   2.8073104e+05   3.6789126e+04   3.8095051e+03   3.8232515e+02   6.8295790e+08   1.7601453e+08   2.2564208e+07   2.3283244e+06   2.3358541e+05
   1.0240000e+03   8.0000000e+01   4.5040542e+08   5.3433121e+06   1.5597626e+01   1.7196672e-02   7.0803078e-01   6.5377372e-01   5.7550005e-01   4.5498752e-01   2.7124165e-01   2.0000000e+00   2.0000000e+00   1.4702491e-02   7.0792147e-01   6.5362012e-01   5.7528237e-01   4.5466912e-01   2.7074396e-01   1.2232676e+03   2.5341345e+02   3.4147498e+01   4.4432596e+00   6.2399795e-01   8.0163831e+06   4.1756919e+06   1.2134481e+06   1.6745712e+05   1.7493667e+04   3.9483097e+08   6.9166314e+07   7.6186596e+06   7.6996310e+05   7.7078547e+04
   1.0240000e+03   8.0000000e+01   4.5040542e+08   5.3433121e+06   1.5597626e+01   1.7196672e-02   7.0803078e-01   6.5377372e-01   5.7550005e-01   4.5498752e-01   2.7124165e-01   4.0000000e+00   4.0000000e+00   1.3175113e-02   7.0771464e-01   6.5335119e-01   5.7492366e-01   4.5416956e-01   2.6999808e-01   1.2232676e+03   2.5341345e+02   3.4147498e+01   4.4432596e+00   6.2399795e-01   6.3961029e+06   2.7593334e+06   5.7292458e+05   6.6612682e+04   6.7777956e+03   3.9483097e+08   6.9166314e+07   7.6186596e+06   7.6996310e+05   7.7078547e+04
   1.0240000e+03   8.0000000e+01   4.5040542e+08   5.3433121e+06   1.5597626e+01   1.7196672e-02   7.0803078e-01   6.5377372e-01   5.7550005e-01   4.5498752e-01   2.7124165e-01   8.0000000e+00   7.0000000e+00   1.2939438e-02   7.0772178e-01   6.5332313e-01   5.7484471e-01   4.5401114e-01   2.6970523e-01   1.2232676e+03   2.5341345e+02   3.4147498e+01   4.4432596e+00   6.2399795e-01   5.4928629e+06   2.0603516e+06   3.5661966e+05   3.9154617e+04   3.9555523e+03   3.9483097e+08   6.9166314e+07   7.6186596e+06   7.6996310e+05   7.7078547e+04
   1.0240000e+03   8.0000000e+01   4.5040542e+08   5.3433121e+06   1.5597626e+01   1.7196672e-02   7.0803078e-01   6.5377372e-01   5.7550005e-01   4.5498752e-01   2.7124165e-01   1.6000000e+01   1.2000000e+01   1.3019897e-02   7.0786344e-01   6.5342980e-01   5.7490086e-01   4.5398883e-01   2.6955630e-01   1.2232676e+03   2.5341345e+02   3.4147498e+01   4.4432596e+00   6.2399795e-01   4.6155500e+06   1.4705512e+06   2.1744505e+05   2.3015420e+04   2.3153597e+03   3.9483097e+08   6.9166314e+07   7.6186596e+06   7.6996310e+05   7.7078547e+04
   1.0240000e+03   8.0000000e+01   4.5040542e+08   5.3433121e+06   1.5597626e+01   1.7196672e-02   7.0803078e-01   6.5377372e-01   5.7550005e-01   4.5498752e-01   2.7124165e-01   3.2000000e+01   1.7000000e+01   1.3218550e-02   7.0802715e-01   6.5356255e-01   5.7498896e-01   4.5400822e-01   2.6947293e-01   1.2232676e+03   2.5341345e+02   3.4147498e+01   4.4432596e+00   6.2399795e-01   3.8658646e+06   1.0488507e+06   1.3848599e+05   1.4357858e+04   1.4411561e+03   3.9483097e+08   6.9166314e+07   7.6186596e+06   7.6996310e+05   7.7078547e+04
   1.0240000e+03   8.0000000e+01   4.5040542e+08   5.3433121e+06   1.5597626e+01   1.7196672e-02   7.0803078e-01   6.5377372e-01   5.7550005e-01   4.5498752e-01   2.7124165e-01   6.4000000e+01   3.2000000e+01   1.4112921e-02   7.0879601e-01   6.5428925e-01   5.7565495e-01   4.5458249e-01   2.6992987e-01   1.2232676e+03   2.5341345e+02   3.4147498e+01   4.4432596e+00   6.2399795e-01   2.9077315e+06   6.2685960e+05   7.3936660e+04   7.5373884e+03   7.5521728e+02   3.9483097e+08   6.9166314e+07   7.6186596e+06   7.6996310e+05   7.7078547e+04
   2.0480000e+03   3.5900000e+02   4.5040542e+08   1.4869130e+06   1.4689100e+01   2.7234610e-02   6.4087357e-01   5.7101223e-01   4.7073211e-01   3.2239127e-01   1.4460158e-01   2.0000000e+00   2.0000000e+00   1.1217237e-02   6.3920428e-01   5.6901385e-01   4.6825780e-01   3.1916909e-01   1.4005344e-01   5.1022008e+02   7.6107087e+01   9.5831728e+00   1.2375091e+00   1.7365823e-01   3.2560174e+07   1.5663385e+07   3.8949262e+06   4.8993481e+05   5.0407440e+04   1.6468244e+08   2.0772562e+07   2.1381049e+06   2.1444534e+05   2.1450911e+04
   2.0480000e+03   3.5900000e+02   4.5040542e+08   1.4869130e+06   1.4689100e+01   2.7234610e-02   6.4087357e-01   5.7101223e-01   4.7073211e-01   3.2239127e-01   1.4460158e-01   4.0000000e+00   4.0000000e+00   7.0077376e-03   6.3802745e-01   5.6759786e-01   4.6649605e-01   3.1686595e-01   1.3681664e-01   5.1022008e+02   7.6107087e+01   9.5831728e+00   1.2375091e+00   1.7365823e-01   2.6363996e+07   1.0527495e+07   1.9644712e+06   2.2036202e+05   2.2319610e+04   1.6468244e+08   2.0772562e+07   2.1381049e+06   2.1444534e+05   2.1450911e+04
   2.0480000e+03   3.5900000e+02   4.5040542e+08   1.4869130e+06   1.4689100e+01   2.7234610e-02   6.4087357e-01   5.7101223e-01   4.7073211e-01   3.2239127e-01   1.4460158e-01   8.0000000e+00   5.0000000e+00   6.3905713e-03   6.3773846e-01   5.6724394e-01   4.6604833e-01   3.1627187e-01   1.3597745e-01   5.1022008e+02   7.6107087e+01   9.5831728e+00   1.2375091e+00   1.7365823e-01   2.4706535e+07   9.2874920e+06   1.6114997e+06   1.7704888e+05   1.7887563e+04   1.6468244e+08   2.0772562e+07   2.1381049e+06   2.1444534e+05   2.1450911e+04
   2.0480000e+03   3.5900000e+02   4.5040542e+08   1.4869130e+06   1.4689100e+01   2.7234610e-02   6.4087357e-01   5.7101223e-01   4.7073211e-01   3.2239127e-01   1.4460158e-01   1.6000000e+01   7.0000000e+00   5.9495782e-03   6.3749680e-01   5.6693384e-01   4.6563934e-01   3.1570901e-01   1.3516184e-01   5.1022008e+02   7.6107087e+01   9.5831728e+00   1.2375091e+00   1.7365823e-01   2.2975578e+07   8.0673538e+06   1.3021357e+06   1.4048425e+05   1.4163294e+04   1.6468244e+08   2.0772562e+07   2.1381049e+06   2.1444534e+05   2.1450911e+04
   2.0480000e+03   3.5900000e+02   4.5040542e+08   1.4869130e+06   1.4689100e+01   2.7234610e-02   6.4087357e-01   5.7101223e-01   4.7073211e-01   3.2239127e-01   1.4460158e-01   3.2000000e+01   1.1000000e+01   5.4598151e-03   6.3708028e-01   5.6639262e-01   4.6491811e-01   3.1470893e-01   1.3372104e-01   5.1022008e+02   7.6107087e+01   9.5831728e+00   1.2375091e+00   1.7365823e-01   1.9879225e+07   6.0973390e+06   8.7492562e+05   9.2061857e+04   9.2554332e+03   1.6468244e+08   2.0772562e+07   2.1381049e+06   2.1444534e+05   2.1450911e+04
   2.0480000e+03   3.5900000e+02   4.5040542e+08   1.4869130e+06   1.4689100e+01   2.7234610e-02   6.4087357e-01   5.7101223e-01   4.7073211e-01   3.2239127e-01   1.4460158e-01   6.4000000e+01   2.6000000e+01   5.6600747e-03   6.3675874e-01   5.6582994e-01   4.6400792e-01   3.1326858e-01   1.3154259e-01   5.1022008e+02   7.6107087e+01   9.5831728e+00   1.2375091e+00   1.7365823e-01   1.4214051e+07   3.2689728e+06   3.9615126e+05   4.0536599e+04   4.0631912e+03   1.6468244e+08   2.0772562e+07   2.1381049e+06   2.1444534e+05   2.1450911e+04
   2.0480000e+03   3.5900000e+02   4.5040542e+08   1.4869130e+06   1.4689100e+01   2.7234610e-02   6.4087357e-01   5.7101223e-01   4.7073211e-01   3.2239127e-01   1.4460158e-01   1.2800000e+02   5.9000000e+01   7.4783570e-03   6.3744661e-01   5.6624209e-01   4.6402494e-01   3.1271034e-01   1.3047467e-01   5.1022008e+02   7.6107087e+01   9.5831728e+00   1.2375091e+00   1.7365823e-01   8.6346437e+06   1.4414654e+06   1.5679321e+05   1.5822488e+04   1.5836997e+03   1.6468244e+08   2.0772562e+07   2.1381049e+06   2.1444534e+05   2.1450911e+04
   2.0480000e+03   3.5900000e+02   4.5040542e+08   1.4869130e+06   1.4689100e+01   2.7234610e-02   6.4087357e-01   5.7101223e-01   4.7073211e-01   3.2239127e-01   1.4460158e-01   2.5600000e+02   1.2600000e+02   1.1832159e-02   6.4091550e-01   5.6952930e-01   4.6705460e-01   3.1539897e-01   1.3314193e-01   5.1022008e+02   7.6107087e+01   9.5831728e+00   1.2375091e+00   1.7365823e-01   5.7444390e+06   8.0705812e+05   8.4584665e+04   8.5000285e+03   8.5042147e+02   1.6468244e+08   2.0772562e+07   2.1381049e+06   2.1444534e+05   2.1450911e+04
   4.0960000e+03   1.2760000e+03   4.5040542e+08   1.3874695e+05   1.3535416e+01   8.5374716e-02   5.4305134e-01   4.4486533e-01   3.1079736e-01   1.6685338e-01   1.0056538e-01   2.0000000e+00   2.0000000e+00   3.5809803e-02   5.3817926e-01   4.3907947e-01   3.0368989e-01   1.5766856e-01   8.7688918e-02   6.0179646e+01   7.3113470e+00   8.9690083e-01   1.1550914e-01   1.6204897e-02   1.2242430e+08   6.1645858e+07   1.6721697e+07   2.2075875e+06   2.2887204e+05   1.9424031e+07   1.9955488e+06   2.0010784e+05   2.0016336e+04   2.0016892e+03
   4.0960000e+03   1.2760000e+03   4.5040542e+08   1.3874695e+05   1.3535416e+01   8.5374716e-02   5.4305134e-01   4.4486533e-01   3.1079736e-01   1.6685338e-01   1.0056538e-01   4.0000000e+00   3.0000000e+00   2.1326775e-02   5.3522331e-01   4.3557173e-01   2.9938428e-01   1.5211121e-01   7.9940008e-02   6.0179646e+01   7.3113470e+00   8.9690083e-01   1.1550914e-01   1.6204897e-02   1.0801841e+08   4.9007846e+07   1.1009800e+07   1.3207026e+06   1.3494930e+05   1.9424031e+07   1.9955488e+06   2.0010784e+05   2.0016336e+04   2.0016892e+03
   4.0960000e+03   1.2760000e+03   4.5040542e+08   1.3874695e+05   1.3535416e+01   8.5374716e-02   5.4305134e-01   4.4486533e-01   3.1079736e-01   1.6685338e-01   1.0056538e-01   8.0000000e+00   4.0000000e+00   1.4179528e-02   5.3286358e-01   4.3276907e-01   2.9594133e-01   1.4766609e-01   7.3772199e-02   6.0179646e+01   7.3113470e+00   8.9690083e-01   1.1550914e-01   1.6204897e-02   9.6562296e+07   3.9637146e+07   7.6694446e+06   8.7018121e+05   8.8262539e+04   1.9424031e+07   1.9955488e+06   2.0010784e+05   2.0016336e+04   2.0016892e+03
   4.0960000e+03   1.2760000e+03   4.5040542e+08   1.3874695e+05   1.3535416e+01   8.5374716e-02   5.4305134e-01   4.4486533e-01   3.1079736e-01   1.6685338e-01   1.0056538e-01   1.6000000e+01   6.0000000e+00   9.6430559e-03   5.3059893e-01   4.3006671e-01   2.9260646e-01   1.4334445e-01   6.7797644e-02   6.0179646e+01   7.3113470e+00   8.9690083e-01   1.1550914e-01   1.6204897e-02   8.5386130e+07   3.1264759e+07   5.2695666e+06   5.7457510e+05   5.7998514e+04   1.9424031e+07   1.9955488e+06   2.0010784e+05   2.0016336e+04   2.0016892e+03
   4.0960000e+03   1.2760000e+03   4.5040542e+08   1.3874695e+05   1.3535416e+01   8.5374716e-02   5.4305134e-01   4.4486533e-01   3.1079736e-01   1.6685338e-01   1.0056538e-01   3.2000000e+01   8.0000000e+00   8.1755041e-03   5.2960619e-01   4.2886843e-01   2.9111130e-01   1.4138766e-01   6.5088171e-02   6.0179646e+01   7.3113470e+00   8.9690083e-01   1.1550914e-01   1.6204897e-02   8.0206505e+07   2.7690228e+07   4.3963777e+06   4.7250373e+05   4.7615874e+04   1.9424031e+07   1.9955488e+06   2.0010784e+05   2.0016336e+04   2.0016892e+03
   4.0960000e+03   1.2760000e+03   4.5040542e+08   1.3874695e+05   1.3535416e+01   8.5374716e-02   5.4305134e-01   4.4486533e-01   3.1079736e-01   1.6685338e-01   1.0056538e-01   6.4000000e+01   1.3000000e+01   5.6709323e-03   5.2714885e-01   4.2590175e-01   2.8740943e-01   1.3654880e-01   5.8475220e-02   6.0179646e+01   7.3113470e+00   8.9690083e-01   1.1550914e-01   1.6204897e-02   6.7633752e+07   1.9930150e+07   2.7771730e+06   2.9062829e+05   2.9200865e+04   1.9424031e+07   1.9955488e+06   2.0010784e+05   2.0016336e+04   2.0016892e+03
   4.0960000e+03   1.2760000e+03   4.5040542e+08   1.3874695e+05   1.3535416e+01   8.5374716e-02   5.4305134e-01   4.4486533e-01   3.1079736e-01   1.6685338e-01   1.0056538e-01   1.2800000e+02   2.2000000e+01   4.5373523e-03   5.2497101e-01   4.2321702e-01   2.8399404e-01   1.3201640e-01   5.2360939e-02   6.0179646e+01   7.3113470e+00   8.9690083e-01   1.1550914e-01   1.6204897e-02   5.5641858e+07   1.3829805e+07   1.7392144e+06   1.7893447e+05   1.7945715e+04   1.9424031e+07   1.9955488e+06   2.0010784e+05   2.0016336e+04   2.0016892e+03
   4.0960000e+03   1.2760000e+03   4.5040542e+08   1.3874695e+05   1.3535416e+01   8.5374716e-02   5.4305134e-01   4.4486533e-01   3.1079736e-01   1.6685338e-01   1.0056538e-01   2.5600000e+02   7.6000000e+01   6.3510984e-03   5.2263907e-01   4.1980326e-01   2.7902776e-01   1.2476278e-01   4.2802324e-02   6.0179646e+01   7.3113470e+00   8.9690083e-01   1.1550914e-01   1.6204897e-02   3.2948235e+07   5.7110189e+06   6.2727227e+05   6.3372346e+04   6.3437834e+03   1.9424031e+07   1.9955488e+06   2.0010784e+05   2.0016336e+04   2.0016892e+03
   4.0960000e+03   1.2760000e+03   4.5040542e+08   1.3874695e+05   1.3535416e+01   8.5374716e-02   5.4305134e-01   4.4486533e-01   3.1079736e-01   1.6685338e-01   1.0056538e-01   5.1200000e+02   2.2700000e+02   1.5690091e-02   5.2490637e-01   4.2065183e-01   2.7788016e-01   1.2114352e-01   4.0023235e-02   6.0179646e+01   7.3113470e+00   8.9690083e-01   1.1550914e-01   1.6204897e-02   1.2722810e+07   1.5705772e+06   1.6113908e+05   1.6156290e+04   1.6160544e+03   1.9424031e+07   1.9955488e+06   2.0010784e+05   2.0016336e+04   2.0016892e+03
   4.0960000e+03   1.2760000e+03   4.5040542e+08   1.3874695e+05   1.3535416e+01   8.5374716e-02   5.4305134e-01   4.4486533e-01   3.1079736e-01   1.6685338e-01   1.0056538e-01   1.0240000e+03   4.8100000e+02   3.2439703e-02   5.3418704e-01   4.2855488e-01   2.8399855e-01   1.2651717e-01   5.0643173e-02   6.0179646e+01   7.3113470e+00   8.9690083e-01   1.1550914e-01   1.6204897e-02   3.9295139e+06   4.1908939e+05   4.2196326e+04   4.2225355e+03   4.2228260e+02   1.9424031e+07   1.9955488e+06   2.0010784e+05   2.0016336e+04   2.0016892e+03
   8.1920000e+03   3.4000000e+03   4.5040542e+08   2.6959935e+04   1.4718590e+01   2.2672652e-01   5.7510864e-01   4.6001024e-01   3.2644129e-01   2.4730806e-01   2.2978749e-01   2.0000000e+00   2.0000000e+00   1.2195421e-01   5.6579812e-01   4.4897566e-01   3.1291310e-01   2.2985932e-01   2.0535744e-01   1.1978836e+01   1.4241914e+00   1.7432018e-01   2.2445152e-02   3.1487832e-03   3.4486148e+08   1.8130469e+08   5.3720374e+07   7.5148332e+06   7.8697652e+05   3.8663786e+06   3.8871680e+05   3.8892634e+04   3.8894731e+03   3.8894941e+02
   8.1920000e+03   3.4000000e+03   4.5040542e+08   2.6959935e+04   1.4718590e+01   2.2672652e-01   5.7510864e-01   4.6001024e-01   3.2644129e-01   2.4730806e-01   2.2978749e-01   4.0000000e+00   4.0000000e+00   4.1029459e-02   5.4927899e-01   4.2941658e-01   2.8895846e-01   1.9901049e-01   1.6246211e-01   1.1978836e+01   1.4241914e+00   1.7432018e-01   2.2445152e-02   3.1487832e-03   2.6557608e+08   1.1219804e+08   2.2595104e+07   2.5984394e+06   2.6401249e+05   3.8663786e+06   3.8871680e+05   3.8892634e+04   3.8894731e+03   3.8894941e+02
